frame,cam_frame,time_s,fps,latency_ms,v_cmd,omega_cmd,x,y,yaw_deg,v_meas,dist_goal,n_ob,bump
297,387,44.678,6.91,96,-0.03,-0.0015,0.233,0.062,3.66,0,15.767,67,
298,388,44.769,7.31,91.65,-0.03,-0.0626,0.233,0.062,3.66,0,15.767,70,
299,390,44.989,7.03,81.43,-0.03,-0.0539,0.233,0.062,3.66,0,15.767,70,
300,391,45.08,7.42,91.42,-0.03,-0.0452,0.233,0.062,3.66,0,15.767,70,
301,392,45.282,7.18,86.04,-0.03,-0.0366,0.233,0.062,3.66,0,15.767,70,
302,393,45.365,7.66,82.66,-0.03,-0.0279,0.233,0.062,3.66,0,15.767,70,
303,395,45.584,7.36,87.56,-0.03,-0.0192,0.233,0.062,3.66,0,15.767,66,
304,396,45.685,7.61,100.53,-0.03,-0.0105,0.233,0.062,3.66,0,15.767,69,
305,397,45.878,7.37,79.23,-0.03,-0.0018,0.233,0.062,3.66,0,15.767,69,
306,398,45.97,7.72,91.73,-0.03,-0.0629,0.233,0.062,3.66,0,15.767,69,
307,400,46.202,7.38,90.48,-0.03,-0.0542,0.233,0.062,3.66,0,15.767,67,
308,401,46.311,7.56,108.6,-0.03,-0.0455,0.233,0.062,3.66,0,15.767,70,
309,402,46.586,7.17,62.8,-0.03,-0.0368,0.233,0.062,3.66,0,15.767,70,
310,403,46.672,7.62,85.69,-0.03,-0.0281,0.233,0.062,3.66,0,15.767,70,
311,405,46.96,7.2,91.47,-0.03,-0.0194,0.233,0.062,3.66,0,15.767,65,
312,406,47.112,7.14,151.9,-0.03,-0.0108,0.233,0.062,3.66,0,15.767,66,
313,407,47.39,6.78,140.98,-0.03,-0.0021,0.233,0.062,3.66,0,15.767,70,
314,408,47.525,6.85,134.52,-0.03,-0.0632,0.233,0.062,3.66,0,15.767,70,
315,410,47.804,6.52,117.09,-0.03,-0.0545,0.233,0.062,3.66,0,15.767,70,
316,411,47.908,6.83,103.43,-0.03,-0.0458,0.233,0.062,3.66,0,15.767,70,
317,413,48.204,6.49,100.78,-0.03,-0.0371,0.233,0.062,3.66,0,15.767,68,
318,414,48.3,6.89,95.51,-0.03,-0.0284,0.233,0.062,3.66,0,15.767,65,
319,415,48.518,6.66,86.25,-0.03,-0.0197,0.233,0.062,3.66,0,15.767,69,
320,416,48.583,7.52,65.31,-0.03,-0.011,0.233,0.062,3.66,0,15.767,65,
321,417,48.806,7.21,85.28,-0.03,-0.0023,0.233,0.062,3.66,0,15.767,68,
322,418,48.888,7.71,82.14,-0.03,-0.0635,0.233,0.062,3.66,0,15.767,69,
323,420,49.123,7.36,88.51,-0.03,-0.0548,0.233,0.062,3.66,0,15.767,69,
324,421,49.208,7.8,84.71,-0.03,-0.0461,0.233,0.062,3.66,0,15.767,66,
325,422,49.405,7.53,83.51,-0.03,-0.0374,0.233,0.062,3.66,0,15.767,66,
326,423,49.492,7.93,86.42,-0.03,-0.0287,0.233,0.062,3.66,0,15.767,66,
327,425,49.734,7.55,97.66,-0.03,-0.02,0.233,0.062,3.66,0,15.767,64,
328,426,49.82,7.96,86.07,-0.03,-0.0113,0.233,0.062,3.66,0,15.767,68,
329,427,50.012,7.68,66.75,-0.03,-0.0026,0.233,0.062,3.66,0,15.767,66,
330,428,50.101,8.03,89.43,-0.03,-0.0637,0.233,0.062,3.66,0,15.767,70,
331,430,50.333,7.66,83.64,-0.03,-0.055,0.233,0.062,3.66,0,15.767,68,
332,431,50.416,8.09,83.73,-0.03,-0.0463,0.233,0.062,3.66,0,15.767,70,
333,432,50.61,7.79,60.52,-0.03,-0.0377,0.233,0.062,3.66,0,15.767,67,
334,433,50.687,8.32,76.62,-0.03,-0.029,0.233,0.062,3.66,0,15.767,67,
335,435,50.902,7.95,78.28,-0.03,-0.0203,0.233,0.062,3.66,0,15.767,69,
336,435,50.965,8.74,62.91,-0.03,-0.0116,0.233,0.062,3.66,0,15.767,67,
337,437,51.188,8.31,85.94,-0.03,-0.0029,0.233,0.062,3.66,0,15.767,70,
338,438,51.279,8.58,91.22,-0.03,-0.064,0.233,0.062,3.66,0,15.767,65,
339,440,51.55,8.09,123.1,-0.03,-0.0553,0.233,0.062,3.66,0,15.767,65,
340,441,51.659,8.2,107.48,-0.03,-0.0466,0.233,0.062,3.66,0,15.767,69,
341,443,51.931,7.74,103.23,-0.03,-0.0379,0.233,0.062,3.66,0,15.767,70,
342,444,52.009,8.24,78.13,-0.03,-0.0292,0.233,0.062,3.66,0,15.767,66,
343,445,52.227,7.88,91.77,-0.03,-0.0205,0.233,0.062,3.66,0,15.767,66,
344,446,52.32,8.17,92.59,-0.03,-0.0119,0.233,0.062,3.66,0,15.767,68,
345,448,52.582,7.73,109.18,-0.03,-0.0032,0.233,0.062,3.66,0,15.767,68,
346,449,52.692,7.87,109.61,-0.03,-0.0643,0.233,0.062,3.66,0,15.767,67,
347,450,52.959,7.46,117.25,-0.03,-0.0556,0.233,0.062,3.66,0,15.767,70,
348,451,53.109,7.38,149.52,-0.03,-0.0469,0.233,0.062,3.66,0,15.767,66,
349,453,53.416,6.97,132.53,-0.03,-0.0382,0.233,0.062,3.66,0,15.767,70,
350,454,53.536,7.1,119.74,-0.03,-0.0295,0.233,0.062,3.66,0,15.767,69,
351,456,53.844,6.72,125.34,-0.03,-0.0208,0.233,0.062,3.66,0,15.767,69,
352,457,53.941,7.08,96.59,-0.03,-0.0121,0.233,0.062,3.66,0,15.767,68,
353,458,54.165,6.82,103.19,-0.03,-0.0034,0.233,0.062,3.66,0,15.767,68,
354,459,54.274,7.05,108.79,-0.03,-0.0646,0.233,0.062,3.66,0,15.767,66,
355,461,54.536,6.73,94.61,-0.03,-0.0559,0.233,0.062,3.66,0,15.767,70,
356,461,54.609,7.42,72.94,-0.03,-0.0472,0.233,0.062,3.66,0,15.767,69,
357,463,54.876,7.06,97.86,-0.03,-0.0385,0.233,0.062,3.66,0,15.767,68,
358,464,54.972,7.39,95.98,-0.03,-0.0298,0.233,0.062,3.66,0,15.767,70,
359,465,55.191,7.11,101.66,-0.03,-0.0211,0.233,0.062,3.66,0,15.767,69,
360,467,55.363,6.98,172.13,-0.03,-0.0124,0.233,0.062,3.66,0,15.767,66,
361,468,55.593,6.72,99.26,-0.03,-0.0037,0.233,0.062,3.66,0,15.767,66,
362,470,55.728,6.78,134.87,-0.03,-0.0648,0.233,0.062,3.66,0,15.767,66,
363,471,55.984,6.5,108.14,-0.03,-0.0561,0.233,0.062,3.66,0,15.767,68,
364,472,56.087,6.82,102.58,-0.03,-0.0474,0.233,0.062,3.66,0,15.767,68,
365,474,56.323,6.56,96.37,-0.03,-0.0388,0.233,0.062,3.66,0,15.767,70,
366,475,56.448,6.7,125.28,-0.03,-0.0301,0.233,0.062,3.66,0,15.767,68,
367,476,56.665,6.49,95.03,-0.03,-0.0214,0.233,0.062,3.66,0,15.767,67,
368,477,56.755,6.95,90,-0.03,-0.0127,0.233,0.062,3.66,0,15.767,67,
369,479,56.997,6.67,88.83,-0.03,-0.004,0.233,0.062,3.66,0,15.767,67,
370,480,57.091,7.06,94.5,-0.03,-0.0651,0.233,0.062,3.66,0,15.767,66,
371,481,57.358,6.73,110.5,-0.03,-0.0564,0.233,0.062,3.66,0,15.767,65,
372,482,57.492,6.8,133.5,-0.03,-0.0477,0.233,0.062,3.66,0,15.767,66,
373,484,57.878,6.38,207.19,-0.03,-0.039,0.233,0.062,3.66,0,15.767,66,
374,485,58.21,6.05,332.11,-0.03,-0.0303,0.233,0.062,3.66,0,15.767,66,
375,487,59.077,5.56,376.94,-0.03,-0.0216,0.233,0.062,3.66,0,15.767,68,
376,488,59.275,5.51,197.59,-0.03,-0.013,0.233,0.062,3.66,0,15.767,65,
377,490,59.775,5.15,210.62,-0.03,-0.0043,0.233,0.062,3.66,0,15.767,66,
378,491,60.004,5.08,228.42,-0.03,-0.0654,0.233,0.062,3.66,0,15.767,70,
379,493,60.444,4.8,189.73,-0.03,-0.0567,0.233,0.062,3.66,0,15.767,68,
380,494,60.642,4.82,198.23,-0.03,-0.048,0.233,0.062,3.66,0,15.767,70,
381,495,61.353,4.48,304.3,-0.03,-0.0393,0.233,0.062,3.66,0,15.767,64,
382,497,61.544,4.55,191.03,-0.03,-0.0306,0.233,0.062,3.66,0,15.767,65,
383,498,61.98,4.33,164.26,-0.03,-0.0219,0.233,0.062,3.66,0,15.767,67,
384,499,62.201,4.35,213.65,-0.03,-0.0132,0.233,0.062,3.66,0,15.767,65,
385,501,62.55,4.2,102.64,-0.03,-0.0045,0.233,0.062,3.66,0,15.767,65,
386,502,62.686,4.51,135.71,-0.03,-0.0657,0.233,0.062,3.66,0,15.767,70,
387,504,63.174,4.27,191.19,-0.03,-0.057,0.233,0.062,3.66,0,15.767,70,
388,505,63.474,4.17,243.06,-0.03,-0.0483,0.233,0.062,3.66,0,15.767,66,
389,508,64.39,3.87,376.06,-0.03,-0.0396,0.233,0.062,3.66,0,15.767,65,
390,509,64.623,3.91,231.75,-0.03,-0.0309,0.233,0.062,3.66,0,15.767,70,
391,511,65.192,3.69,304.12,-0.03,-0.0222,0.233,0.062,3.66,0,15.767,70,
392,526,66.795,3.39,1602.7,-0.03,-0.0135,0.233,0.062,3.66,0,15.767,66,
393,528,67.333,3.23,290.73,-0.03,-0.0048,0.233,0.062,3.66,0,15.767,69,
394,529,67.603,3.28,269.15,-0.03,-0.0659,0.233,0.062,3.66,0,15.767,69,
395,531,67.975,3.22,110.84,-0.03,-0.0572,0.233,0.062,3.66,0,15.767,70,
396,532,68.123,3.57,148.2,-0.03,-0.0486,0.233,0.062,3.66,0,15.767,67,
397,534,68.554,3.45,161.29,-0.03,-0.0399,0.233,0.062,3.66,0,15.767,67,
398,535,68.729,3.67,175.06,-0.03,-0.0312,0.233,0.062,3.66,0,15.767,70,
399,537,69.172,3.53,126.62,-0.03,-0.0225,0.233,0.062,3.66,0,15.767,67,
400,538,69.367,3.69,194.39,-0.03,-0.0138,0.233,0.062,3.66,0,15.767,70,
401,540,69.795,3.56,170.8,-0.03,-0.0051,0.233,0.062,3.66,0,15.767,69,
402,541,69.994,3.7,198.25,-0.03,-0.0662,0.233,0.062,3.66,0,15.767,66,
403,543,70.741,3.47,273.32,-0.03,-0.0575,0.233,0.062,3.66,0,15.767,69,
404,544,70.913,3.7,164.36,-0.03,-0.0488,0.233,0.062,3.66,0,15.767,70,
405,546,71.209,3.67,92.21,-0.03,-0.0401,0.233,0.062,3.66,0,15.767,67,
406,547,71.342,4.05,133.02,-0.03,-0.0314,0.233,0.062,3.66,0,15.767,67,
407,548,71.587,4.06,85.68,-0.03,-0.0228,0.233,0.062,3.66,0,15.767,68,
408,549,71.745,4.28,158.64,-0.03,-0.0141,0.233,0.062,3.66,0,15.767,69,
409,551,72.043,4.19,89.67,-0.03,-0.0054,0.233,0.062,3.66,0,15.767,67,
410,552,72.271,4.21,228.08,-0.03,-0.0665,0.233,0.062,3.66,0,15.767,67,
411,553,72.766,3.99,238.38,-0.03,-0.0578,0.233,0.062,3.66,0,15.767,66,
412,554,73.006,4.01,239.92,-0.03,-0.0491,0.233,0.062,3.66,0,15.767,70,
413,556,73.281,3.97,91.53,-0.03,-0.0404,0.233,0.062,3.66,0,15.767,70,
414,557,73.395,4.45,114,-0.03,-0.0317,0.233,0.062,3.66,0,15.767,67,
415,559,73.783,4.26,110.98,-0.03,-0.023,0.233,0.062,3.66,0,15.767,69,
416,559,73.877,4.91,92.93,-0.03,-0.0143,0.233,0.062,3.66,0,15.767,70,
417,561,74.156,4.78,105.62,-0.03,-0.0056,0.233,0.062,3.66,0,15.767,70,
418,562,74.301,4.99,144.92,-0.03,-0.0668,0.233,0.062,3.66,0,15.767,70,
419,563,74.564,4.87,93.08,-0.03,-0.0581,0.233,0.062,3.66,0,15.767,68,
420,564,74.758,4.9,194.7,-0.03,-0.0494,0.233,0.062,3.66,0,15.767,70,
421,566,75.243,4.61,160.6,-0.03,-0.0407,0.233,0.062,3.66,0,15.767,70,
422,567,75.397,4.8,153.48,-0.03,-0.032,0.233,0.062,3.66,0,15.767,70,
423,569,75.787,4.58,159.9,-0.03,-0.0233,0.233,0.062,3.66,0,15.767,70,
424,570,75.983,4.63,195.25,-0.03,-0.0146,0.233,0.062,3.66,0,15.767,70,
425,572,76.288,4.5,98.49,-0.03,-0.0059,0.233,0.062,3.66,0,15.767,70,
426,573,76.411,4.86,121.97,-0.03,-0.067,0.233,0.062,3.66,0,15.767,69,
427,575,76.659,4.78,83.15,-0.03,-0.0583,0.233,0.062,3.66,0,15.767,67,
428,576,76.783,5.11,124.11,-0.03,-0.0497,0.233,0.062,3.66,0,15.767,69,
429,578,77.059,4.96,119.3,-0.03,-0.041,0.233,0.062,3.66,0,15.767,69,
430,578,77.166,5.4,106.31,-0.03,-0.0323,0.233,0.062,3.66,0,15.767,67,
431,580,77.427,5.24,110.33,-0.03,-0.0236,0.233,0.062,3.66,0,15.767,69,
432,581,77.558,5.49,130.2,-0.03,-0.0149,0.233,0.062,3.66,0,15.767,70,
433,583,77.827,5.31,91.83,-0.03,-0.0062,0.233,0.062,3.66,0,15.767,69,
434,584,78.005,5.34,177.33,-0.03,0.0025,0.233,0.062,3.66,0,15.767,70,
435,586,78.287,5.16,86.36,-0.03,-0.0586,0.233,0.062,3.66,0,15.767,64,
436,587,78.453,5.25,166.28,-0.03,-0.0499,0.233,0.062,3.66,0,15.767,68,
437,588,78.787,5.02,107.42,-0.03,-0.0412,0.233,0.062,3.66,0,15.767,70,
438,589,78.987,5.02,197.04,-0.03,-0.0325,0.233,0.062,3.66,0,15.767,66,
439,590,79.326,4.81,101.95,-0.03,-0.0239,0.233,0.062,3.66,0,15.767,66,
440,591,79.465,5.05,138.13,-0.03,-0.0152,0.233,0.062,3.66,0,15.767,68,
441,593,79.826,4.82,117.83,-0.03,-0.0065,0.233,0.062,3.66,0,15.767,70,
442,594,79.994,4.94,167.5,-0.03,0.0022,0.233,0.062,3.66,0,15.767,69,
443,596,80.372,4.71,168.26,-0.03,-0.0589,0.233,0.062,3.66,0,15.767,70,
444,597,80.477,5.19,105.14,-0.03,-0.0502,0.233,0.062,3.66,0,15.767,70,
445,598,80.784,4.99,119.78,-0.03,-0.0415,0.233,0.062,3.66,0,15.767,66,
446,599,80.891,5.43,106.81,-0.03,-0.0328,0.233,0.062,3.66,0,15.767,69,
447,601,81.186,5.22,95.65,-0.03,-0.0241,0.233,0.062,3.66,0,15.767,69,
448,602,81.351,5.3,165.55,-0.03,-0.0154,0.233,0.062,3.66,0,15.767,69,
449,604,81.829,4.98,204.53,-0.03,-0.0067,0.233,0.062,3.66,0,15.767,70,
450,605,82.069,4.9,238.44,-0.03,0.0019,0.233,0.062,3.66,0,15.767,69,
451,607,82.715,4.57,315.31,-0.03,-0.0592,0.233,0.062,3.66,0,15.767,70,
452,608,82.978,4.49,262.86,-0.03,-0.0505,0.233,0.062,3.66,0,15.767,70,
453,610,83.445,4.26,111.99,-0.03,-0.0418,0.233,0.062,3.66,0,15.767,65,
454,611,83.593,4.5,148.56,-0.03,-0.0331,0.233,0.062,3.66,0,15.767,66,
455,613,83.912,4.37,120.94,-0.03,-0.0244,0.233,0.062,3.66,0,15.767,69,
456,614,84.063,4.59,150.28,-0.03,-0.0157,0.233,0.062,3.66,0,15.767,65,
457,616,84.371,4.46,125.92,-0.03,-0.007,0.233,0.062,3.66,0,15.767,70,
458,617,84.506,4.76,134.08,-0.03,0.0017,0.233,0.062,3.66,0,15.767,70,
459,618,84.779,4.65,107.4,-0.03,-0.0594,0.233,0.062,3.66,0,15.767,70,
460,619,84.91,4.94,131.28,-0.03,-0.0508,0.233,0.062,3.66,0,15.767,70,
461,620,85.166,4.84,69.11,-0.03,-0.0421,0.233,0.062,3.66,0,15.767,70,
462,621,85.279,5.24,112.58,-0.03,-0.0334,0.233,0.062,3.66,0,15.767,70,
463,622,85.506,5.16,63.19,-0.03,-0.0247,0.233,0.062,3.63,0,15.767,66,
464,623,85.635,5.42,128.74,-0.03,-0.016,0.233,0.062,3.63,0,15.767,66,
465,625,85.92,5.23,96.91,-0.03,-0.0073,0.233,0.062,3.63,0,15.767,70,
466,626,86.046,5.5,125.69,-0.03,0.0014,0.233,0.062,3.63,0,15.767,69,
467,627,86.267,5.4,82.93,-0.03,-0.0597,0.233,0.062,3.63,0,15.767,69,
468,628,86.382,5.73,114.45,-0.03,-0.051,0.233,0.062,3.63,0,15.767,69,
469,630,86.62,5.58,83.53,-0.03,-0.0423,0.233,0.062,3.63,0,15.767,69,
470,631,86.74,5.86,119.33,-0.03,-0.0336,0.233,0.062,3.63,0,15.767,64,
471,633,86.983,5.68,80.85,-0.03,-0.025,0.233,0.062,3.63,0,15.767,70,
472,633,87.074,6.21,91.39,-0.03,-0.0163,0.233,0.062,3.63,0,15.767,70,
473,635,87.319,6,84.29,-0.03,-0.0076,0.233,0.062,3.63,0,15.767,70,
474,636,87.429,6.3,110.56,-0.03,0.0011,0.233,0.062,3.63,0,15.767,65,
475,637,87.647,6.13,77.91,-0.03,-0.06,0.233,0.062,3.63,0,15.767,70,
476,638,87.781,6.26,133.33,-0.03,-0.0513,0.233,0.062,3.63,0,15.767,70,
477,640,88.118,5.94,152.56,-0.03,-0.0426,0.233,0.062,3.63,0,15.767,69,
478,641,88.237,6.18,118.93,-0.03,-0.0339,0.233,0.062,3.63,0,15.767,69,
479,642,88.456,6.02,78.72,-0.03,-0.0252,0.233,0.062,3.63,0,15.767,66,
480,643,88.574,6.27,117.03,-0.03,-0.0165,0.233,0.062,3.63,0,15.767,70,
481,645,88.818,6.05,86.27,-0.03,-0.0078,0.233,0.062,3.63,0,15.767,68,
482,646,88.959,6.16,140.57,-0.03,0.0008,0.233,0.062,3.63,0,15.767,70,
483,647,89.188,5.98,95.81,-0.03,-0.0603,0.233,0.062,3.63,0,15.767,70,
484,648,89.289,6.37,100.64,-0.03,-0.0516,0.233,0.062,3.63,0,15.767,70,
485,650,89.504,6.2,62.42,-0.03,-0.0429,0.233,0.062,3.63,0,15.767,70,
486,650,89.613,6.5,108.78,-0.03,-0.0342,0.233,0.062,3.63,0,15.767,70,
487,652,89.863,6.25,90.47,-0.03,-0.0255,0.233,0.062,3.63,0,15.767,70,
488,653,89.987,6.43,124.17,-0.03,-0.0168,0.233,0.062,3.63,0,15.767,70,
489,655,90.236,6.19,83.16,-0.03,-0.0081,0.233,0.062,3.63,0,15.767,66,
490,656,90.361,6.37,125.03,-0.03,0.0006,0.233,0.062,3.63,0,15.767,70,
491,657,90.579,6.19,84.73,-0.03,-0.0606,0.233,0.062,3.63,0,15.767,70,
492,658,90.705,6.36,126,-0.03,-0.0519,0.233,0.062,3.63,0,15.767,68,
493,660,90.954,6.13,85.38,-0.03,-0.0432,0.233,0.062,3.63,0,15.767,70,
494,661,91.077,6.33,122.76,-0.03,-0.0345,0.233,0.062,3.63,0,15.767,70,
495,663,91.316,6.11,82.66,-0.03,-0.0258,0.233,0.062,3.63,0,15.767,67,
496,664,91.424,6.42,108.47,-0.03,-0.0171,0.233,0.062,3.63,0,15.767,70,
497,665,91.674,6.18,92.36,-0.03,-0.0084,0.233,0.062,3.63,0,15.767,70,
498,666,91.774,6.57,99.6,-0.03,0.0003,0.233,0.062,3.63,0,15.767,67,
499,668,92.034,6.29,94.94,-0.03,-0.0608,0.233,0.062,3.63,0,15.767,70,
500,668,92.129,6.71,95.2,-0.03,-0.0521,0.233,0.062,3.63,0,15.767,66,
501,670,92.369,6.46,84.63,-0.03,-0.0434,0.233,0.062,3.63,0,15.767,70,
502,671,92.493,6.62,123.77,-0.03,-0.0348,0.233,0.062,3.63,0,15.767,70,
503,673,92.734,6.37,87.04,-0.03,-0.0261,0.233,0.062,3.63,0,15.767,69,
504,674,92.845,6.64,110.99,-0.03,-0.0174,0.233,0.062,3.63,0,15.767,67,
505,675,93.079,6.4,85.19,-0.03,-0.0087,0.233,0.062,3.63,0,15.767,70,
506,676,93.21,6.53,130.03,-0.03,0,0.233,0.062,3.63,0,15.767,70,
507,678,93.463,6.27,83.57,-0.03,-0.0611,0.233,0.062,3.63,0,15.767,70,
508,679,93.573,6.55,109.6,-0.03,-0.0524,0.233,0.062,3.63,0,15.767,70,
509,680,93.792,6.35,58.25,-0.03,-0.0437,0.233,0.062,3.63,0,15.767,70,
510,681,93.898,6.66,105.52,-0.03,-0.035,0.233,0.062,3.63,0,15.767,70,
511,683,94.149,6.4,91.31,-0.03,-0.0263,0.233,0.062,3.63,0,15.767,70,
512,684,94.263,6.63,114.11,-0.03,-0.0176,0.233,0.062,3.63,0,15.767,70,
513,685,94.489,6.41,80.32,-0.013,-0.0089,0.236,0.062,2.98,0.017,15.764,70,
514,686,94.603,6.64,114.67,-0.011,-0.0003,0.237,0.062,2.74,0.019,15.763,70,
515,688,94.852,6.38,86.4,-0.019,-0.0614,0.241,0.062,4.08,0.011,15.759,66,
516,689,94.985,6.49,132.83,-0.002,-0.0527,0.243,0.063,2.44,0.028,15.757,61,
517,691,95.243,6.23,109.59,-0.03,0.0258,0.255,0.063,0,0.06,15.745,70,
518,691,95.352,6.53,108.27,-0.007,-0.0353,0.259,0.063,0,0.083,15.741,70,
519,693,95.585,6.31,80.11,-0.008,0.0432,0.274,0.062,-2.55,0.082,15.726,66,
520,694,95.701,6.54,116.01,0.1,-0.0179,0.284,0.062,-1.63,0.1,15.716,66,
521,696,95.936,6.31,77.99,0.1,-0.0092,0.304,0.062,-1.4,0.103,15.696,62,
522,696,96.025,6.8,88.44,0.1,-0.0005,0.31,0.061,-2.19,0.116,15.69,67,
523,698,96.265,6.54,81.01,0.1,0.0082,0.345,0.059,-3.08,0.158,15.655,64,
524,699,96.356,6.99,90.5,0.1,0.0169,0.345,0.059,-3.08,0.158,15.655,64,
525,700,96.582,6.73,82.4,0.1,0.0255,0.385,0.059,-1.26,0.229,15.615,62,
526,701,96.709,6.85,127.04,0.1,0.0342,0.409,0.058,-2,0.244,15.591,64,
527,703,96.953,6.57,92.7,0.103,-0.0269,0.447,0.057,0,0.253,15.553,65,
528,704,97.074,6.74,120.4,0.106,-0.0182,0.473,0.057,0,0.256,15.527,62,
529,706,97.366,6.41,117.79,0.101,-0.0095,0.535,0.057,-1.98,0.251,15.465,60,
530,707,97.488,6.59,121.16,0.1,-0.0008,0.548,0.056,-1.85,0.249,15.452,63,
531,709,97.71,6.38,80.18,0.1,-0.0619,0.606,0.058,2.85,0.224,15.394,60,
532,709,97.814,6.71,103.7,0.1,0.0166,0.629,0.058,1.37,0.223,15.371,61,
533,711,98.049,6.46,93.18,0.1,0.0253,0.664,0.058,0,0.243,15.336,66,
534,712,98.162,6.7,111.95,0.1,-0.0359,0.688,0.058,0,0.234,15.313,60,
535,713,98.372,6.51,53.03,0.1,-0.0272,0.722,0.059,1.34,0.229,15.278,61,
536,714,98.471,6.87,99.17,0.1,-0.0185,0.733,0.059,-1.87,0.223,15.267,61,
537,716,98.686,6.65,71.66,0.1,0.06,0.787,0.053,-6.8,0.213,15.213,60,
538,716,98.788,6.96,102.05,0.1,0.0687,0.798,0.052,-6.24,0.216,15.203,60,
539,718,99.016,6.7,78.6,0.1,0.0076,0.829,0.05,-1.68,0.208,15.171,60,
540,719,99.132,6.89,115.47,0.1,0.0163,0.848,0.05,0,0.181,15.152,61,
541,721,99.374,6.62,79.81,0.1,0.025,0.889,0.05,-2.08,0.222,15.112,64,
542,721,99.467,7.03,92.62,0.1,0.0337,0.9,0.049,-2.18,0.227,15.1,60,
543,723,99.685,6.79,81.08,0.1,-0.0274,0.959,0.05,2.08,0.227,15.041,60,
544,724,99.795,7.02,109.16,0.1,-0.0187,0.97,0.05,1.61,0.229,15.03,61,
545,725,100.014,6.78,85.55,0.101,-0.0101,1.006,0.049,-3.32,0.251,14.994,60,
546,726,100.126,6.99,111.85,0.108,-0.0014,1.032,0.047,-4.63,0.258,14.968,61,
547,728,100.376,6.69,89.82,0.116,0.0073,1.083,0.044,-2.2,0.266,14.917,60,
548,729,100.492,6.89,115.54,0.127,0.016,1.097,0.043,-2.28,0.277,14.904,61,
549,731,100.729,6.62,89.12,0.129,0.0247,1.164,0.036,-7.78,0.279,14.836,60,
550,732,100.854,6.76,125.45,0.12,0.0334,1.191,0.033,-6.72,0.27,14.809,61,
551,734,101.136,6.44,121.98,0.13,0.0421,1.247,0.03,-2.36,0.28,14.753,60,
552,735,101.276,6.5,140.51,0.147,0.0508,1.277,0.028,-4.01,0.297,14.723,61,
553,736,101.489,6.32,69.58,0.147,-0.0103,1.337,0.025,-2.07,0.297,14.663,63,
554,737,101.602,6.58,112.33,0.156,-0.0016,1.352,0.024,-1.3,0.306,14.648,64,
555,739,101.832,6.35,80.47,0.191,0.0071,1.433,0.024,-2.24,0.341,14.567,61,
556,740,101.946,6.6,113.24,0.191,0.0157,1.433,0.024,-2.24,0.341,14.567,62,
557,741,102.176,6.37,92.13,0.255,0.0244,1.526,0.013,-6.93,0.405,14.474,60,
558,742,102.294,6.59,117.5,0.268,0.0331,1.547,0.011,-6.39,0.418,14.453,60,
559,743,102.498,6.42,59.71,0.244,0.0418,1.626,0.004,-5.27,0.394,14.374,63,
560,744,102.61,6.67,111.91,0.253,-0.0193,1.646,0.001,-6.09,0.403,14.354,63,
561,746,102.853,6.41,90.55,0.254,-0.0106,1.749,-0.016,-10.62,0.404,14.251,63,
562,747,102.973,6.6,119.91,0.254,-0.0019,1.749,-0.016,-10.62,0.404,14.251,62,
563,749,103.213,6.36,94.84,0.254,0.0068,1.843,-0.036,-14.06,0.404,14.157,67,
564,750,103.351,6.45,137.45,0.21,0.0853,1.878,-0.045,-14.42,0.36,14.122,70,
565,752,103.584,6.24,101.6,0.245,-0.0456,1.954,-0.065,-16.32,0.395,14.046,70,
566,752,103.689,6.56,105.03,0.223,0.1027,1.972,-0.07,-16.83,0.373,14.028,70,
567,754,103.933,6.32,90.58,0.22,-0.0981,2.043,-0.086,-7.68,0.37,13.957,68,
568,755,104.047,6.56,114.34,0.217,-0.0196,2.062,-0.086,0,0.367,13.939,70,
569,757,104.314,6.28,114.05,0.206,-0.0109,2.17,-0.081,2.08,0.356,13.83,60,
570,758,104.421,6.58,107.49,0.224,-0.0022,2.189,-0.08,1.2,0.374,13.812,60,
571,760,104.65,6.36,78.29,0.212,-0.0633,2.262,-0.075,6.27,0.362,13.738,66,
572,760,104.753,6.7,102.45,0.225,-0.0546,2.28,-0.072,7.66,0.375,13.72,62,
573,762,104.988,6.45,88.4,0.224,-0.0459,2.352,-0.063,5.18,0.374,13.648,61,
574,763,105.103,6.68,114.92,0.249,-0.0372,2.372,-0.061,4.52,0.399,13.628,60,
575,765,105.369,6.38,110.99,0.635,-0.0285,2.507,-0.051,4.66,0.485,13.493,62,
576,766,105.475,6.69,106.07,0.635,-0.0198,2.507,-0.051,4.66,0.485,13.493,62,
577,768,105.703,6.46,72.18,0.603,-0.0112,2.638,-0.043,3.01,0.573,13.363,61,
578,768,105.791,6.94,88.16,0.623,-0.0025,2.667,-0.041,2.71,0.593,13.333,64,
579,770,105.974,6.79,40.05,0.586,0.0062,2.765,-0.037,2.3,0.676,13.235,62,
580,770,106.063,7.24,88.81,0.613,0.0149,2.797,-0.036,2.42,0.643,13.203,61,
581,772,106.294,6.95,62.48,0.611,-0.0462,2.956,-0.027,3.29,0.641,13.044,60,
582,772,106.383,7.39,87.22,0.626,-0.0375,2.988,-0.026,2.42,0.656,13.012,63,
583,773,106.567,7.19,20.36,0.591,-0.0288,3.095,-0.027,-1.78,0.741,12.905,62,
584,773,106.595,9.97,28.49,0.591,-0.0201,3.095,-0.027,-1.78,0.741,12.905,62,
585,774,106.765,9.56,12.18,0,0,3.252,-0.033,-2.09,0.799,12.748,61,
