frame,cam_frame,time_s,fps,latency_ms,v_cmd,omega_cmd,x,y,yaw_deg,v_meas,dist_goal,n_ob,bump
273,288,42.461,52.95,27.38,0.399,0.0087,6.791,-0.167,2.77,0.549,9.210,60,
274,289,42.502,50.07,41.11,0.378,0.0174,6.818,-0.166,4.06,0.528,9.184,60,
275,290,42.694,45.59,31.70,0.342,-0.0437,6.916,-0.154,8.23,0.492,9.085,60,
276,290,42.742,43.09,48.46,0.342,-0.0350,6.916,-0.154,8.23,0.492,9.085,60,
277,291,42.934,39.30,44.41,0.342,-0.0264,6.964,-0.147,8.17,0.492,9.037,60,
278,291,42.965,38.51,31.64,0.349,-0.0177,6.989,-0.144,6.47,0.499,9.012,60,
279,292,43.147,35.21,44.88,0.377,-0.0090,7.093,-0.136,2.46,0.527,8.909,60,
280,292,43.169,36.14,22.35,0.377,-0.0003,7.093,-0.136,2.46,0.527,8.909,60,
281,293,43.388,32.98,47.28,0.367,0.0084,7.171,-0.136,0.00,0.517,8.830,60,
282,293,43.409,34.43,20.85,0.367,0.0171,7.171,-0.136,0.00,0.517,8.830,60,
283,294,43.602,31.51,31.17,0.360,-0.0440,7.272,-0.128,6.36,0.510,8.729,60,
284,294,43.644,30.73,41.82,0.360,-0.0353,7.272,-0.128,6.36,0.510,8.729,60,
285,295,43.829,28.20,23.69,0.350,-0.0266,7.373,-0.114,7.47,0.500,8.628,60,
286,295,43.851,29.88,22.06,0.350,-0.0179,7.373,-0.114,7.47,0.500,8.628,60,
287,296,44.029,27.45,17.19,0.365,-0.0092,7.424,-0.110,3.72,0.515,8.577,60,
288,296,44.056,28.38,27.12,0.362,-0.0006,7.450,-0.109,2.77,0.512,8.551,60,
289,297,44.276,25.99,29.20,0.366,0.0081,7.553,-0.106,2.33,0.516,8.447,60,
290,298,44.331,25.21,54.99,0.366,0.0168,7.553,-0.106,2.33,0.516,8.447,60,
291,299,44.576,23.10,53.33,0.316,-0.0443,7.651,-0.098,4.64,0.466,8.349,60,
292,299,44.669,21.85,86.68,0.332,-0.0356,7.675,-0.096,3.09,0.482,8.325,60,
293,300,44.903,20.09,36.86,0.310,-0.0269,7.769,-0.095,1.15,0.460,8.231,61,
294,300,44.940,20.76,37.30,0.310,-0.0182,7.769,-0.095,1.15,0.460,8.231,61,
295,301,45.117,19.25,27.73,0.307,-0.0095,7.859,-0.084,9.58,0.457,8.141,66,
296,302,45.184,18.81,67.21,0.300,-0.0008,7.859,-0.084,9.58,0.457,8.141,66,on_bump
297,303,45.360,17.49,40.41,0.300,0.0079,7.951,-0.067,9.86,0.467,8.049,66,on_bump
298,303,45.424,17.31,63.79,0.300,-0.0533,7.951,-0.067,9.86,0.467,8.049,61,on_bump
299,304,45.608,16.12,45.98,0.300,-0.0446,8.021,-0.059,6.30,0.478,7.979,69,on_bump
300,304,45.669,16.15,60.77,0.300,-0.0359,8.045,-0.056,5.77,0.482,7.955,69,on_bump
301,305,45.856,15.07,28.14,0.300,-0.0272,8.143,-0.047,5.92,0.493,7.857,66,on_bump
302,306,45.907,15.54,49.49,0.300,-0.0185,8.143,-0.047,5.92,0.493,7.857,66,on_bump
303,307,46.077,14.58,34.45,0.300,0.1996,8.218,-0.037,7.26,0.499,7.783,70,on_bump
304,307,46.109,16.19,32.35,0.300,-0.1407,8.218,-0.037,7.26,0.499,7.783,70,on_bump
305,308,46.287,15.14,42.39,0.300,-0.0622,8.316,-0.025,7.18,0.497,7.684,70,on_bump
306,308,46.323,16.42,35.55,0.300,-0.0535,8.316,-0.025,7.18,0.497,7.684,70,on_bump
307,309,46.499,15.35,17.51,0.300,0.3042,8.366,-0.019,5.63,0.503,7.634,70,on_bump
308,309,46.540,16.23,41.13,0.300,0.7318,8.391,-0.017,5.14,0.503,7.609,70,on_bump
309,311,46.743,15.10,55.65,0.300,1.0896,8.486,-0.009,5.06,0.438,7.514,70,on_bump
310,311,46.804,15.22,61.17,0.300,1.0284,8.486,-0.009,5.06,0.438,7.514,69,on_bump
311,312,47.001,14.20,46.32,0.300,1.0371,8.547,0.002,16.80,0.413,7.453,70,on_bump
312,312,47.056,14.61,54.40,0.300,0.9760,8.566,0.009,20.17,0.404,7.434,70,on_bump
313,314,47.283,13.59,54.34,0.300,0.9847,8.634,0.047,36.19,0.393,7.366,70,on_bump
314,314,47.357,13.59,73.42,0.300,0.9934,8.650,0.060,39.35,0.408,7.350,70,on_bump
315,315,47.521,12.84,26.87,0.300,1.1417,8.700,0.105,42.28,0.467,7.301,68,on_bump
316,315,47.541,16.53,20.00,0.300,1.1504,8.700,0.105,42.28,0.467,7.301,68,on_bump
317,317,47.750,15.35,58.51,0.300,0.8798,8.747,0.147,41.88,0.360,7.254,70,on_bump
318,317,47.831,15.05,80.74,0.300,0.3998,8.770,0.169,43.88,0.304,7.232,67,on_bump
319,319,48.069,13.97,84.85,0.300,-0.0802,8.788,0.189,50.53,0.276,7.215,68,on_bump
320,320,48.171,13.55,101.94,0.300,-0.4903,8.803,0.210,56.94,0.265,7.200,70,on_bump
321,322,48.381,12.67,72.13,0.300,-0.5515,8.835,0.273,64.20,0.279,7.170,46,on_bump
322,323,48.482,12.39,100.88,0.300,-0.6126,8.835,0.273,64.20,0.279,7.170,50,on_bump
323,324,48.666,11.70,52.45,0.300,-0.6039,8.871,0.327,51.59,0.322,7.137,52,on_bump
324,324,48.722,12.31,55.88,0.300,-0.4556,8.882,0.339,49.39,0.342,7.126,52,on_bump
325,324,48.915,11.60,42.91,0.300,-0.4469,8.918,0.377,44.15,0.343,7.092,52,on_bump
326,324,48.968,12.33,52.67,0.300,-0.4382,8.918,0.377,44.15,0.343,7.092,52,on_bump
327,324,49.096,11.88,24.10,0.300,-0.4295,8.954,0.412,44.29,0.360,7.058,52,on_bump
328,324,49.139,13.03,42.64,0.300,-0.4208,8.954,0.412,44.29,0.360,7.058,52,on_bump
329,325,49.343,12.21,68.44,0.300,-0.8310,9.008,0.461,39.32,0.375,7.007,70,on_bump
330,326,49.424,12.22,81.33,0.300,-0.7811,9.022,0.472,36.37,0.364,6.994,70,on_bump
331,326,49.538,11.88,26.21,0.300,-0.7113,9.036,0.481,33.73,0.331,6.980,70,on_bump
332,326,49.598,12.36,59.75,0.300,-0.3535,9.047,0.489,34.70,0.269,6.970,70,on_bump
333,326,49.731,11.87,42.18,0.300,-0.3449,9.081,0.512,33.76,0.249,6.938,70,on_bump
334,326,49.796,12.23,64.54,0.300,-0.3362,9.090,0.518,32.69,0.222,6.929,70,on_bump
335,326,49.934,11.73,34.30,0.300,-0.2577,9.109,0.529,27.11,0.224,6.911,70,on_bump
336,326,49.989,12.37,54.99,0.300,-0.2490,9.109,0.529,27.11,0.224,6.911,70,on_bump
337,326,50.108,11.97,35.03,0.300,-0.1705,9.147,0.539,11.37,0.256,6.874,70,on_bump
338,326,50.173,12.31,64.42,0.300,-0.1618,9.147,0.539,11.37,0.256,6.874,70,on_bump
339,327,50.340,11.68,62.10,0.300,-0.0833,9.197,0.546,6.75,0.256,6.825,70,
340,327,50.416,11.83,75.75,0.300,-0.0746,9.211,0.547,5.28,0.279,6.811,62,
341,327,50.544,11.43,42.38,0.300,-0.0659,9.224,0.547,2.02,0.263,6.798,62,
342,327,50.593,12.31,49.23,0.300,-0.0572,9.237,0.548,1.68,0.267,6.785,62,
343,327,50.704,11.98,20.52,0.300,-0.3277,9.289,0.550,2.51,0.384,6.734,62,
344,327,50.746,13.14,42.10,0.300,-0.3191,9.289,0.550,2.51,0.384,6.734,62,
345,327,50.866,12.66,28.52,0.300,-0.3104,9.345,0.551,0.00,0.350,6.678,62,
346,327,50.923,13.17,56.05,0.300,-0.3715,9.345,0.551,0.00,0.350,6.678,62,
347,327,51.040,12.71,26.04,0.300,-0.0137,9.359,0.550,-3.15,0.273,6.664,62,
348,327,51.104,13.00,63.96,0.300,-0.0050,9.372,0.549,-3.57,0.259,6.651,62,
349,327,51.220,12.56,32.34,0.300,-0.0662,9.406,0.548,0.00,0.179,6.617,62,
350,327,51.271,13.27,50.74,0.300,-0.0575,9.406,0.548,0.00,0.179,6.617,62,
351,327,51.436,12.54,57.25,0.300,-0.0488,9.430,0.548,0.00,0.125,6.592,62,
352,328,51.526,12.40,90.20,0.300,-0.0401,9.430,0.548,0.00,0.125,6.592,62,
353,330,51.734,11.64,61.94,0.300,-0.0314,9.458,0.548,0.00,0.168,6.565,64,
354,330,51.847,11.36,111.17,0.300,-0.0227,9.475,0.548,-1.21,0.181,6.548,64,
355,332,52.116,10.59,104.85,0.300,-0.0140,9.498,0.548,0.00,0.156,6.525,68,
356,333,52.235,10.38,118.52,0.300,-0.0053,9.513,0.548,0.00,0.132,6.510,65,
357,335,52.462,9.78,86.01,0.300,-0.0664,9.531,0.548,0.00,0.034,6.492,66,
358,336,52.571,9.72,109.11,0.300,-0.0577,9.531,0.548,0.00,0.034,6.492,65,
359,338,52.797,9.19,82.48,0.300,-0.0490,9.541,0.548,0.00,0.099,6.482,64,
360,339,52.902,9.22,104.93,0.300,-0.0404,9.548,0.548,0.00,0.145,6.475,63,
361,341,53.157,8.69,107.53,0.300,-0.0317,9.588,0.548,0.00,0.253,6.435,64,
362,342,53.280,8.63,122.93,0.300,-0.0230,9.605,0.548,0.00,0.135,6.418,64,
363,343,53.490,8.25,80.35,0.300,-0.0143,9.618,0.547,-1.15,0.036,6.406,63,
364,344,53.598,8.35,108.32,0.300,-0.0056,9.618,0.547,-1.15,0.036,6.406,63,
365,346,53.899,7.84,111.12,0.300,-0.0667,9.690,0.547,0.00,0.341,6.334,67,
366,347,54.056,7.70,155.98,0.300,-0.0580,9.714,0.547,0.00,0.199,6.310,64,
367,349,54.358,7.26,118.58,0.300,0.0205,9.730,0.547,-5.38,0.015,6.294,65,
368,350,54.457,7.55,97.93,0.300,0.0292,9.730,0.547,-4.75,0.014,6.294,65,
369,351,54.675,7.25,85.45,0.300,-0.0319,9.742,0.546,-1.24,0.122,6.281,65,
370,352,54.770,7.59,93.98,0.300,-0.0232,9.757,0.546,-1.84,0.154,6.267,66,
371,354,55.007,7.25,81.54,0.300,-0.0844,9.801,0.545,0.00,0.267,6.223,66,
372,354,55.102,7.58,94.87,0.300,-0.0757,9.801,0.545,0.00,0.267,6.223,61,
373,356,55.316,7.29,60.21,0.300,-0.2066,9.895,0.547,0.00,0.351,6.130,62,on_bump
374,356,55.375,8.26,58.78,0.300,-0.0583,9.910,0.547,-1.53,0.309,6.114,70,on_bump
375,356,55.500,8.23,30.73,0.300,-0.0496,9.939,0.546,-1.83,0.301,6.085,70,on_bump
376,356,55.558,9.15,57.20,0.300,-0.0409,9.939,0.546,-1.83,0.301,6.085,70,on_bump
377,356,55.671,9.12,25.48,0.300,-0.1020,9.985,0.547,2.21,0.325,6.040,70,on_bump
378,356,55.722,10.16,51.13,0.300,-0.0933,9.985,0.547,2.21,0.325,6.040,70,on_bump
379,356,55.831,10.06,19.15,0.300,-0.1545,10.041,0.549,2.95,0.390,5.985,70,on_bump
380,356,55.879,11.12,48.26,0.300,-0.1458,10.061,0.550,2.77,0.408,5.964,70,on_bump
381,356,55.974,11.06,15.52,0.300,-0.1371,10.083,0.551,2.32,0.439,5.943,70,on_bump
382,356,56.002,13.53,27.81,0.300,-0.1284,10.083,0.551,2.32,0.439,5.943,70,on_bump
383,356,56.105,13.14,10.22,0.300,-0.1197,10.133,0.551,0.00,0.506,5.893,70,on_bump
384,356,56.112,25.53,7.11,0.300,-0.1110,10.133,0.551,0.00,0.506,5.893,70,on_bump
385,356,56.226,23.86,10.21,0.300,-0.1023,10.182,0.551,0.00,0.491,5.844,70,on_bump
386,356,56.246,26.34,20.10,0.300,-0.0936,10.182,0.551,0.00,0.491,5.844,70,on_bump
387,356,56.392,24.39,26.16,0.300,-0.1547,10.256,0.551,0.00,0.483,5.771,70,on_bump
388,357,56.441,24.00,48.53,0.333,-0.1460,10.256,0.551,0.00,0.483,5.771,70,
389,357,56.559,22.45,14.45,0.396,-0.0675,10.304,0.551,0.00,0.486,5.722,0,
390,357,56.567,33.39,7.41,0.396,-0.0588,10.304,0.551,0.00,0.486,5.722,0,
391,358,56.731,30.66,25.87,0.325,-0.0502,10.377,0.551,-1.50,0.475,5.650,63,
392,358,56.762,30.73,31.47,0.325,-0.1113,10.377,0.551,-1.50,0.475,5.650,63,
393,358,56.892,28.43,21.99,0.342,-0.1026,10.449,0.547,-3.85,0.492,5.578,63,
394,358,56.917,29.61,24.75,0.342,-0.0939,10.449,0.547,-3.85,0.492,5.578,63,
395,359,57.116,27.15,19.93,0.385,-0.0154,10.526,0.542,-3.21,0.535,5.500,70,
396,359,57.127,33.11,11.40,0.385,-0.0067,10.526,0.542,-3.21,0.535,5.500,70,
397,360,57.308,30.35,17.67,0.300,0.0000,10.638,0.538,-1.60,0.565,5.389,63,
398,360,57.312,48.59,3.96,0.300,0.0000,10.638,0.538,-1.60,0.565,5.389,63,
399,361,57.476,44.35,7.37,0.300,0.0000,10.695,0.536,-1.47,0.570,5.332,70,
400,361,57.479,73.42,2.84,0.300,0.0000,10.695,0.536,-1.47,0.570,5.332,70,
401,362,57.637,66.70,9.40,0.300,0.0000,10.752,0.534,-1.81,0.566,5.275,67,
402,362,57.641,88.32,3.34,0.300,0.0000,10.752,0.534,-1.81,0.566,5.275,67,
403,363,57.803,80.11,9.73,0.300,0.0000,10.837,0.531,-2.76,0.572,5.190,67,
404,363,57.830,75.88,26.27,0.391,-0.0611,10.864,0.530,-2.46,0.541,5.163,67,
405,364,58.021,68.81,29.51,0.391,-0.0524,10.918,0.529,0.00,0.541,5.109,63,
406,365,58.083,63.56,61.35,0.391,-0.0437,10.918,0.529,0.00,0.541,5.109,63,
407,365,58.221,57.92,17.73,0.300,0.0000,11.034,0.534,3.59,0.606,4.995,62,
408,365,58.223,89.90,2.51,0.300,0.0000,11.034,0.534,3.59,0.606,4.995,62,
409,366,58.392,81.50,11.09,0.300,0.0000,11.124,0.541,4.19,0.595,4.906,68,
410,366,58.399,88.74,6.25,0.300,0.0000,11.124,0.541,4.19,0.595,4.906,68,
411,367,58.556,80.50,12.43,0.300,0.0000,11.183,0.544,2.30,0.583,4.848,70,
412,367,58.559,111.95,2.38,0.300,0.0000,11.183,0.544,2.30,0.583,4.848,70,
413,369,58.749,101.28,44.62,0.366,-0.0611,11.265,0.546,1.59,0.516,4.766,70,
414,369,58.789,93.68,39.37,0.366,-0.0524,11.265,0.546,1.59,0.516,4.766,70,
415,370,58.975,84.85,60.06,0.300,-0.1135,11.354,0.549,2.63,0.426,4.678,70,
416,371,59.059,77.55,84.12,0.300,-0.1049,11.354,0.549,2.63,0.426,4.678,70,
417,372,59.252,70.32,59.09,0.300,-0.0962,11.418,0.552,0.00,0.438,4.615,70,
418,372,59.319,64.79,66.27,0.300,-0.0875,11.440,0.552,0.00,0.426,4.594,70,
419,374,59.518,58.81,47.86,0.300,-0.0788,11.527,0.547,-4.99,0.442,4.507,70,
420,374,59.571,54.82,52.44,0.300,-0.0003,11.527,0.547,-4.99,0.442,4.507,70,
421,375,59.768,49.85,43.07,0.300,-0.0614,11.608,0.546,2.26,0.396,4.426,62,
422,376,59.854,46.03,85.56,0.300,-0.0527,11.627,0.547,3.87,0.386,4.407,62,
423,377,60.067,41.89,60.89,0.300,-0.1138,11.679,0.551,5.01,0.335,4.356,70,
424,378,60.158,38.80,90.36,0.300,-0.1749,11.697,0.552,1.84,0.354,4.339,70,
425,380,60.382,35.36,64.20,0.300,-0.0964,11.794,0.552,0.00,0.414,4.242,70,
426,380,60.461,33.09,78.81,0.300,-0.0877,11.815,0.552,0.00,0.423,4.221,70,
427,381,60.630,30.38,29.70,0.300,-0.0791,11.858,0.551,-1.43,0.437,4.178,69,
428,382,60.683,29.26,51.90,0.300,-0.0704,11.881,0.551,-1.98,0.443,4.156,69,
429,383,60.910,26.77,90.80,0.300,-0.0617,11.966,0.546,-3.26,0.412,4.071,66,
430,384,60.984,25.44,73.91,0.300,-0.0530,11.986,0.545,-3.13,0.412,4.051,60,
431,385,61.185,23.40,57.78,0.300,-0.0443,12.049,0.541,-3.77,0.429,3.988,60,
432,385,61.251,22.58,65.46,0.300,-0.0356,12.071,0.540,-4.17,0.432,3.966,60,
433,387,61.518,20.70,51.39,0.300,-0.0269,12.182,0.531,-4.48,0.449,3.855,60,
434,387,61.571,20.54,51.90,0.300,-0.0182,12.182,0.531,-4.48,0.449,3.855,60,
435,388,61.761,19.01,33.97,0.300,-0.0095,12.271,0.526,-2.70,0.432,3.766,60,
436,389,61.824,18.68,63.52,0.300,-0.0008,12.271,0.526,-2.70,0.432,3.766,60,
437,390,62.039,17.28,72.77,0.300,0.0079,12.355,0.522,-3.21,0.426,3.682,60,
438,390,62.101,17.18,61.06,0.300,-0.0533,12.355,0.522,-3.21,0.426,3.682,60,
439,392,62.311,15.94,56.00,0.300,-0.0446,12.441,0.520,0.00,0.434,3.597,60,
440,392,62.375,15.89,64.67,0.300,-0.0359,12.463,0.520,0.00,0.434,3.575,60,
441,393,62.562,14.84,32.93,0.300,-0.0272,12.529,0.519,-1.23,0.433,3.510,60,
442,394,62.621,15.04,59.19,0.300,-0.0185,12.529,0.519,-1.23,0.433,3.510,60,
443,395,62.806,14.07,47.46,0.300,-0.0098,12.615,0.518,0.00,0.431,3.424,60,on_bump
444,395,62.867,14.32,60.41,0.300,-0.0011,12.637,0.518,0.00,0.436,3.403,61,on_bump
445,396,63.044,13.45,30.20,0.300,-0.0622,12.703,0.519,1.81,0.440,3.338,60,on_bump
446,397,63.110,13.62,65.85,0.300,-0.0535,12.703,0.519,1.81,0.440,3.338,60,on_bump
447,398,63.344,12.68,61.87,0.300,-0.0448,12.792,0.519,0.00,0.453,3.250,60,on_bump
448,398,63.407,13.01,62.65,0.300,-0.0361,12.815,0.518,-1.55,0.455,3.227,60,on_bump
449,399,63.592,12.25,31.88,0.308,-0.0275,12.884,0.516,-2.33,0.458,3.159,60,
450,400,63.670,12.30,78.44,0.300,-0.0188,12.884,0.516,-2.33,0.458,3.159,60,on_bump
451,401,63.845,11.64,50.80,0.300,-0.0101,12.973,0.515,0.00,0.441,3.071,60,
452,401,63.910,12.03,64.19,0.300,-0.0014,12.994,0.516,2.12,0.426,3.050,60,
453,403,64.132,11.28,68.92,0.300,-0.0625,13.055,0.518,1.25,0.402,2.990,60,on_bump
454,403,64.199,11.64,66.19,0.300,-0.0538,13.076,0.518,0.00,0.416,2.970,65,on_bump
455,405,64.417,10.93,66.04,0.300,-0.0451,13.186,0.513,-2.70,0.447,2.861,60,
456,405,64.497,11.10,78.91,0.300,-0.0364,13.208,0.512,-2.38,0.445,2.839,60,
457,406,64.710,10.46,29.71,0.300,-0.0277,13.274,0.511,0.00,0.448,2.773,60,
458,406,64.767,11.16,57.19,0.300,-0.0190,13.274,0.511,0.00,0.448,2.773,60,
459,407,64.983,10.51,27.80,0.300,-0.0103,13.386,0.508,-2.79,0.439,2.663,60,
460,408,65.068,10.64,84.37,0.300,-0.0715,13.407,0.507,-2.88,0.417,2.642,60,
461,409,65.269,10.07,42.69,0.300,-0.0628,13.469,0.505,-1.88,0.413,2.581,60,
462,410,65.363,10.12,94.49,0.300,-0.0541,13.489,0.504,-1.77,0.411,2.561,60,
463,411,65.568,9.60,49.70,0.300,-0.0454,13.573,0.501,-2.73,0.435,2.478,60,
464,412,65.642,9.99,73.83,0.300,-0.0367,13.573,0.501,-2.73,0.435,2.478,60,
465,413,65.830,9.52,48.19,0.301,-0.0280,13.662,0.495,-4.06,0.451,2.390,60,
466,413,65.895,10.11,64.73,0.300,-0.0193,13.684,0.494,-4.04,0.448,2.368,60,
467,414,66.077,9.65,30.85,0.300,-0.0106,13.752,0.489,-3.92,0.446,2.301,60,
468,415,66.169,9.78,91.12,0.300,-0.0019,13.752,0.489,-3.92,0.446,2.301,60,
469,416,66.419,9.20,61.22,0.312,0.0068,13.865,0.482,-3.26,0.462,2.188,60,
470,416,66.500,9.51,81.27,0.317,-0.0544,13.889,0.481,-3.15,0.467,2.165,60,
471,418,66.767,8.93,70.05,0.309,-0.0457,13.981,0.476,-2.55,0.459,2.075,60,
472,418,66.836,9.50,68.45,0.307,-0.0370,14.004,0.475,-2.48,0.457,2.052,60,
473,419,67.040,9.04,30.55,0.323,-0.0283,14.120,0.470,-2.73,0.473,1.938,60,
474,420,67.102,9.74,61.99,0.323,-0.0196,14.120,0.470,-2.73,0.473,1.938,60,
475,420,67.300,9.27,25.83,0.316,-0.0109,14.190,0.466,-3.40,0.466,1.869,60,
476,421,67.386,9.51,85.76,0.308,-0.0022,14.213,0.465,-3.47,0.458,1.846,60,
477,422,67.582,9.07,48.90,0.300,-0.0633,14.298,0.460,-3.22,0.395,1.763,60,
478,423,67.671,9.28,89.04,0.300,-0.0546,14.298,0.460,-3.22,0.395,1.763,60,
479,424,67.903,8.78,73.61,0.300,-0.1158,14.360,0.457,-2.24,0.255,1.702,60,
480,425,68.028,8.71,124.77,0.300,-0.1071,14.381,0.456,-1.65,0.189,1.682,60,
481,426,68.302,8.20,98.46,0.300,-0.0984,14.403,0.456,0.00,0.064,1.661,60,
482,427,68.418,8.24,115.73,0.300,-0.1595,14.406,0.456,0.00,0.031,1.658,60,
483,429,68.712,7.76,125.57,0.300,-0.1508,14.409,0.456,0.00,0.008,1.655,60,
484,430,68.851,7.70,138.38,0.300,-0.1421,14.410,0.456,0.00,0.004,1.654,60,
485,432,69.119,7.31,93.14,0.300,-0.1334,14.410,0.456,0.00,0.000,1.654,60,
486,433,69.240,7.40,120.81,0.300,-0.1247,14.410,0.456,0.00,0.000,1.654,60,
487,435,69.509,7.03,99.24,0.300,-0.1160,14.410,0.456,0.00,0.000,1.654,60,
488,436,69.637,7.11,128.44,0.300,-0.1073,14.410,0.456,0.00,0.000,1.654,60,
489,437,69.868,6.83,77.69,0.300,-0.0986,14.421,0.455,-4.22,0.114,1.643,60,
490,438,69.989,6.98,120.64,0.300,-0.0900,14.439,0.454,-6.40,0.197,1.626,60,
491,440,70.278,6.62,109.92,0.300,-0.0813,14.492,0.447,-6.41,0.306,1.573,60,
492,440,70.368,7.07,90.42,0.300,-0.0726,14.525,0.443,-5.62,0.336,1.540,60,
493,442,70.593,6.80,64.60,0.300,-0.0639,14.620,0.434,-6.19,0.402,1.447,60,
494,442,70.666,7.50,72.39,0.300,-0.0552,14.620,0.434,-6.19,0.402,1.447,60,
495,444,70.882,7.21,59.58,0.300,-0.0465,14.702,0.423,-8.14,0.417,1.365,60,
496,444,70.956,7.85,73.48,0.300,-0.0378,14.723,0.420,-8.53,0.421,1.345,60,
497,446,71.178,7.52,68.50,0.300,-0.0291,14.784,0.410,-9.35,0.399,1.283,60,
498,446,71.256,8.05,77.89,0.300,-0.0902,14.803,0.407,-8.77,0.386,1.264,60,
499,448,71.468,7.71,61.28,0.300,-0.0815,14.880,0.396,-8.07,0.390,1.188,60,
500,448,71.540,8.32,72.54,0.300,-0.0728,14.900,0.393,-8.46,0.395,1.168,60,
501,450,71.795,7.88,66.39,0.300,-0.0642,14.977,0.378,-12.79,0.397,1.090,60,
502,450,71.865,8.52,69.51,0.300,-0.0555,14.997,0.374,-13.18,0.396,1.071,60,
503,452,72.073,8.15,59.88,0.300,-0.0468,15.074,0.355,-13.14,0.399,0.992,60,on_bump
504,452,72.148,8.67,74.76,0.300,-0.0381,15.094,0.351,-12.85,0.400,0.972,60,on_bump
505,454,72.352,8.29,58.11,0.300,-0.0992,15.154,0.337,-12.78,0.420,0.911,60,on_bump
506,454,72.427,8.80,74.58,0.300,-0.0905,15.174,0.333,-13.15,0.418,0.890,60,on_bump
507,456,72.621,8.44,51.53,0.300,-0.0818,15.256,0.312,-14.85,0.422,0.807,60,approaching
508,456,72.709,8.73,88.00,0.300,-0.0731,15.256,0.312,-14.85,0.422,0.807,60,approaching
509,457,72.915,8.34,41.07,0.300,-0.0644,15.337,0.288,-16.52,0.429,0.723,60,on_bump
510,458,72.995,8.75,79.41,0.300,-0.0557,15.358,0.282,-16.47,0.430,0.702,60,on_bump
511,459,73.196,8.37,50.11,0.300,-0.1169,15.419,0.265,-16.16,0.410,0.639,60,on_bump
512,460,73.288,8.63,91.54,0.300,-0.1082,15.438,0.259,-17.02,0.398,0.619,60,on_bump
513,461,73.480,8.28,60.19,0.300,-0.0995,15.511,0.235,-18.60,0.381,0.543,60,
514,462,73.571,8.56,90.17,0.300,-0.0908,15.528,0.229,-19.00,0.373,0.524,60,on_bump
